token_type,token,posts_count,profiles_count,likes_sum,likes_avg,views_sum,views_avg
word,аллергология,2,2,70,35.0,1935,967.5
word,альтернатива,2,2,529,264.5,0,0
word,амбулаторной,2,2,122,61.0,1392,1392.0
word,анализирует,2,2,1241,620.5,2102,2102.0
word,анатолий,2,2,198,99.0,2324,1162.0
word,анатольевич,2,1,103,51.5,3592,1796.0
word,ангиологов,2,1,80,40.0,0,0
word,антон,2,1,525,262.5,0,0
word,антона,2,1,525,262.5,0,0
word,антону,2,1,525,262.5,0,0
word,апа,2,2,850,425.0,0,0
word,апельсиновой,2,1,79,39.5,0,0
word,аппаратах,2,1,229,114.5,4926,2463.0
word,аппаратная,2,1,684,342.0,46796,46796.0
word,аппендицита,2,1,97,48.5,0,0
word,апы,2,2,201,100.5,784,784.0
word,ассоциации,2,1,80,40.0,0,0
word,атмосфере,2,2,212,106.0,35756,35756.0
word,бактерий,2,1,134,67.0,1386,693.0
word,бартеневу,2,1,148,74.0,1613,806.5
word,безболезненно,2,2,659,329.5,0,0
word,безобидных,2,2,131,65.5,1640,820.0
word,безопасная,2,2,266,133.0,78001,78001.0
word,безопасной,2,2,206,103.0,1168,1168.0
word,бел,2,2,721,360.5,0,0
word,беларусь,2,1,708,354.0,8457,8457.0
word,белорусской,2,1,80,40.0,0,0
word,белоусов,2,1,1049,524.5,0,0
word,бережное,2,2,524,262.0,104995,52497.5
word,беременности,2,2,708,354.0,99162,49581.0
word,беременным,2,2,147,73.5,0,0
word,бескровный,2,1,81,40.5,0,0
word,бесплатно,2,2,364,182.0,45969,45969.0
word,бесплодие,2,2,494,247.0,70840,35420.0
word,бессимптомно,2,1,418,209.0,15136,7568.0
word,благо,2,1,507,253.5,3538,3538.0
word,благодарность,2,1,112,56.0,0,0
word,ближе,2,2,412,206.0,0,0
word,близким,2,1,80,40.0,1168,1168.0
word,близости,2,1,131,65.5,0,0
word,близость,2,2,189,94.5,4175,4175.0
word,блокады,2,2,308,154.0,20602,20602.0
word,боится,2,2,606,303.0,15560,7780.0
word,большой,2,2,253,126.5,0,0
word,болью,2,1,76,38.0,1537,768.5
word,борется,2,2,721,360.5,4412,4412.0
word,бороться,2,2,118,59.0,1454,727.0
word,бояться,2,2,122,61.0,1364,1364.0
word,брат,2,1,1034,517.0,0,0
word,брюшной,2,1,60,30.0,0,0
word,будете,2,2,336,168.0,43545,21772.5
word,будь,2,2,100,50.0,2548,2548.0
word,будьте,2,1,860,430.0,17138,8569.0
word,быстрее,2,2,233,116.5,13874,6937.0
word,быстрое,2,2,720,360.0,0,0
word,бьется,2,1,89,44.5,27,27.0
word,вадиму,2,1,148,74.0,1613,806.5
word,важная,2,2,113,56.5,10801,5400.5
word,важности,2,1,327,163.5,7266,7266.0
word,важных,2,2,224,112.0,5206,5206.0
word,ваксигриптетра,2,1,664,332.0,12849,12849.0
word,вакцинации,2,2,113,56.5,0,0
word,вакциной,2,1,664,332.0,12849,12849.0
word,валентина,2,1,185,92.5,2613,2613.0
word,варикоза,2,2,84,42.0,3843,3843.0
word,варикозной,2,2,252,126.0,1567,1567.0
word,вашему,2,2,115,57.5,2064,1032.0
word,вдохновение,2,2,481,240.5,2858,1429.0
word,век,2,2,125,62.5,2703,2703.0
word,верим,2,2,226,113.0,8824,8824.0
word,веры,2,1,268,134.0,40947,20473.5
word,веселье,2,2,82,41.0,0,0
word,взять,2,2,708,354.0,1392,1392.0
word,вида,2,1,556,278.0,2586,2586.0
word,видим,2,2,190,95.0,3723,1861.5
word,видимый,2,1,360,180.0,20664,10332.0
word,видите,2,1,3126,1563.0,427851,213925.5
word,видно,2,2,177,88.5,4863,4863.0
word,видов,2,2,213,106.5,5097,2548.5
word,визиты,2,1,217,108.5,22239,22239.0
word,викторович,2,1,108,54.0,0,0
word,викторовна,2,1,365,182.5,3942,3942.0
word,виктором,2,1,626,313.0,1710,1710.0
word,вирусные,2,1,1316,658.0,0,0
word,включая,2,2,287,143.5,3766,1883.0
word,включенного,2,1,355,177.5,0,0
word,вкусные,2,1,786,393.0,0,0
word,влагалища,2,1,553,276.5,342,342.0
word,владимировича,2,1,87,43.5,0,0
word,владимировичу,2,1,148,74.0,1613,806.5
word,владимировной,2,1,138,69.0,1345,672.5
word,владиславом,2,1,119,59.5,1594,1594.0
word,вместо,2,1,327,163.5,0,0
word,вмешательство,2,2,597,298.5,41034,41034.0
word,внимательного,2,2,224,112.0,1098,1098.0
word,внимательный,2,1,128,64.0,0,0
word,внутренних,2,1,125,62.5,2924,1462.0
word,внутри,2,1,167,83.5,1170,1170.0
word,вода,2,2,143,71.5,19383,9691.5
word,воздействие,2,2,443,221.5,0,0
word,воздействии,2,1,415,207.5,0,0
word,воздействия,2,2,245,122.5,19334,9667.0
word,воздействовать,2,1,327,163.5,20602,20602.0
word,воздух,2,1,134,67.0,1386,693.0
word,возможности,2,1,982,491.0,33417,33417.0
word,возможных,2,1,81,40.5,0,0
word,возрастом,2,2,585,292.5,0,0
word,возрасту,2,1,130,65.0,2904,1452.0
word,вокруг,2,1,157,78.5,2268,1134.0
word,воспалительных,2,1,681,340.5,0,0
word,восстанавливает,2,2,640,320.0,0,0
word,восстановиться,2,1,279,139.5,0,0
word,впечатляющими,2,2,94,47.0,37858,18929.0
word,врачами,2,2,592,296.0,1134,1134.0
word,временем,2,2,1123,561.5,3167,3167.0
word,вросший,2,2,127,63.5,637,637.0
word,вслух,2,1,169,84.5,0,0
word,вспомните,2,1,97,48.5,3158,3158.0
word,встреча,2,2,73,36.5,1977,1977.0
word,встречайте,2,2,152,76.0,3028,1514.0
word,встречи,2,1,241,120.5,3408,3408.0
word,встроенными,2,1,1620,810.0,0,0
word,всю,2,2,161,80.5,3439936,1719968.0
word,выборе,2,2,111,55.5,1542,771.0
word,выбором,2,1,82,41.0,564,564.0
word,выбрали,2,2,182,91.0,4284,2142.0
word,вывихов,2,2,69,34.5,362,362.0
word,выглядеть,2,2,95,47.5,1647,823.5
word,выглядит,2,1,324,162.0,4412,4412.0
word,выезд,2,2,155,77.5,1512,1512.0
word,выздоровление,2,1,309,154.5,7870,7870.0
word,вызывают,2,1,123,61.5,1594,1594.0
word,выполняют,2,2,121,60.5,342,342.0
word,выраженной,2,2,100,50.0,902,902.0
word,выразить,2,2,123,61.5,8824,8824.0
word,высокую,2,2,1093,546.5,0,0
word,выше,2,2,512,256.0,0,0
word,выявляется,2,2,744,372.0,0,0
word,гарантия,2,1,134,67.0,1386,693.0
word,гармонии,2,1,108,54.0,35756,35756.0
word,гастроэнтерологу,2,1,70,35.0,0,0
word,геморрой,2,2,186,93.0,17361,17361.0
word,германия,2,2,293,146.5,9227,4613.5
word,гиалуроновой,2,1,740,370.0,0,0
word,гигиена,2,2,321,160.5,1057,1057.0
word,гигиены,2,2,131,65.5,2260,2260.0
word,гинекология,2,2,475,237.5,71935,35967.5
word,гинекологов,2,2,628,314.0,88336,44168.0
word,гинюк,2,1,59,29.5,3172,1586.0
word,гипертонии,2,2,381,190.5,9411,9411.0
word,гипса,2,2,947,473.5,357,357.0
word,гистерорезектоскопия,2,1,748,374.0,110919,55459.5
word,главная,2,2,443,221.5,0,0
word,главные,2,1,368,184.0,0,0
word,главный,2,2,455,227.5,0,0
word,глазного,2,1,3704,1852.0,487238,243619.0
word,глаукома,2,2,3098,1549.0,425650,212825.0
word,глубины,2,2,661,330.5,1638,1638.0
word,глубоко,2,2,470,235.0,0,0
word,говорить,2,1,169,84.5,0,0
word,годами,2,2,294,147.0,8967,4483.5
word,головные,2,2,183,91.5,1354,1354.0
word,головных,2,1,680,340.0,33417,33417.0
word,гораздо,2,1,103,51.5,1153,1153.0
word,горле,2,2,224,112.0,3733,3733.0
word,городских,2,2,122,61.0,1153,1153.0
word,горячая,2,1,1806,903.0,0,0
word,госпитализации,2,1,270,135.0,0,0
word,готов,2,2,394,197.0,24655,24655.0
word,грамотная,2,2,72,36.0,1057,1057.0
word,границы,2,2,170,85.0,1607,1607.0
word,график,2,2,107,53.5,0,0
word,грибковые,2,2,679,339.5,0,0
word,грудь,2,2,291,145.5,8515,4257.5
word,данное,2,1,151,75.5,6040,3020.0
word,данный,2,2,146,73.0,1512,1512.0
word,дарит,2,2,108,54.0,1098,549.0
word,дарите,2,2,199,99.5,4121,2060.5
word,дату,2,2,186,93.0,15862,7931.0
word,датчика,2,1,222,111.0,12565,12565.0
word,дать,2,2,99,49.5,817,817.0
word,двигательного,2,2,933,466.5,362,362.0
word,двигательную,2,2,317,158.5,29839,14919.5
word,движений,2,1,91,45.5,534,534.0
word,девушки,2,2,305,152.5,5084,2542.0
word,действий,2,2,288,144.0,784,784.0
word,действовать,2,1,2515,1257.5,1710,1710.0
word,декабрь,2,2,401,200.5,0,0
word,делаете,2,2,280,140.0,1876,1876.0
word,делайте,2,2,702,351.0,1567,1567.0
word,деле,2,2,74,37.0,2927,1463.5
word,делу,2,2,371,185.5,412,412.0
word,держат,2,1,89,44.5,27,27.0
word,дерматолога,2,1,163,81.5,18529,9264.5
word,дерматологу,2,1,55,27.5,1114,1114.0
word,дерматоскопия,2,2,600,300.0,651,651.0
word,детали,2,2,360,180.0,954,954.0
word,деталям,2,1,764,382.0,0,0
word,деталях,2,2,341,170.5,30271,15135.5
word,детства,2,2,110,55.0,817,817.0
word,деформаций,2,2,944,472.0,0,0
word,диагностике,2,2,77,38.5,1567,1567.0
word,динамике,2,2,88,44.0,0,0
word,динамику,2,1,113,56.5,2221,1110.5
word,длительность,2,2,578,289.0,1512,1512.0
word,длится,2,2,930,465.0,1134,1134.0
word,дна,2,1,169,84.5,0,0
word,дню,2,2,284,142.0,10151,5075.5
word,добавьте,2,2,283,141.5,0,0
word,добиться,2,2,135,67.5,0,0
word,доказанной,2,1,159,79.5,0,0
word,доктором,2,1,160,80.0,9672,4836.0
word,доктору,2,2,172,86.0,0,0
word,долгой,2,2,758,379.0,5155,5155.0
word,должен,2,2,566,283.0,3158,3158.0
word,должна,2,2,99,49.5,3585,1792.5
word,дома,2,2,508,254.0,0,0
word,дополнительно,2,2,301,150.5,3158,3158.0
word,достижениями,2,1,294,147.0,18304,9152.0
word,доступ,2,2,455,227.5,0,0
word,доступен,2,1,251,125.5,3167,3167.0
word,дошкольников,2,1,107,53.5,0,0
word,другое,2,2,204,102.0,3990,1995.0
word,душевной,2,2,407,203.5,0,0
word,единственный,2,2,275,137.5,7266,7266.0
word,ежегодные,2,1,107,53.5,0,0
word,ежегодный,2,1,73,36.5,2859,1429.5
word,екатерине,2,1,116,58.0,286,286.0
word,елене,2,1,72,36.0,0,0
word,елену,2,1,72,36.0,0,0
word,жалуются,2,2,1429,714.5,216085,108042.5
word,жара,2,2,109,54.5,0,0
word,ждем,2,2,134,67.0,13742,6871.0
word,ждет,2,1,1136,568.0,22948,22948.0
word,ждёт,2,2,389,194.5,0,0
word,желёз,2,2,681,340.5,13663,6831.5
word,женским,2,2,493,246.5,2078,2078.0
word,женском,2,2,182,91.0,7666,3833.0
word,заболеваемости,2,2,186,93.0,1564,1564.0
word,заболеваниях,2,2,272,136.0,362,362.0
word,заболел,2,2,73,36.5,1917,1917.0
word,забор,2,1,152,76.0,14518,14518.0
word,заботе,2,2,541,270.5,10335,5167.5
word,забываешь,2,1,119,59.5,4343,4343.0
word,зависит,2,2,613,306.5,0,0
word,задачи,2,2,135,67.5,2102,2102.0
word,задуматься,2,2,80,40.0,1627,1627.0
word,задумывались,2,2,103,51.5,2046,2046.0
word,заключается,2,2,89,44.5,1153,1153.0
word,заключите,2,1,355,177.5,0,0
word,законное,2,1,113,56.5,1392,1392.0
word,залог,2,2,105,52.5,0,0
word,заметно,2,2,296,148.0,0,0
word,замечают,2,1,166,83.0,0,0
word,заподозрить,2,2,105,52.5,954,954.0
word,запор,2,2,199,99.5,31210,31210.0
word,запускаем,2,1,786,393.0,0,0
word,заражения,2,2,566,283.0,0,0
word,заразиться,2,1,151,75.5,840,420.0
word,заранее,2,2,113,56.5,1153,1153.0
word,заслуживает,2,1,278,139.0,0,0
word,захарова,2,1,90,45.0,0,0
word,защитите,2,2,202,101.0,12849,12849.0
word,звездочки,2,2,308,154.0,0,0
word,здорового,2,1,265,132.5,45969,45969.0
word,здоровыми,2,1,166,83.0,12849,12849.0
word,здоровых,2,1,135,67.5,1607,1607.0
word,здоровьем,2,2,262,131.0,5413,2706.5
word,зимой,2,2,263,131.5,27938,13969.0
word,злокачественных,2,2,186,93.0,0,0
word,знаниями,2,1,520,260.0,0,0
word,значительно,2,2,863,431.5,0,0
word,знают,2,2,312,156.0,10761,5380.5
word,зонах,2,2,304,152.0,18166,18166.0
word,зрении,2,2,142,71.0,0,0
word,зря,2,2,93,46.5,2507,1253.5
word,зубам,2,1,139,69.5,1186,1186.0
word,зубами,2,2,198,99.0,0,0
word,зубы,2,1,139,69.5,1186,1186.0
word,зуд,2,1,368,184.0,17361,17361.0
word,ивановне,2,2,62,31.0,1114,1114.0
word,ивану,2,2,202,101.0,0,0
word,игоревич,2,1,78,39.0,0,0
word,игоря,2,1,143,71.5,0,0
word,изменение,2,1,88,44.0,2256,1128.0
word,изменений,2,2,267,133.5,78001,78001.0
word,изменениями,2,1,107,53.5,362,362.0
word,изменилось,2,2,221,110.5,817,817.0
word,измениться,2,1,553,276.5,280,280.0
word,изображение,2,2,308,154.0,16197,8098.5
word,имплантация,2,1,151,75.5,3069,1534.5
word,импланты,2,2,112,56.0,1711,855.5
word,инструмент,2,2,815,407.5,1134,1134.0
word,интеллектом,2,2,188,94.0,2102,2102.0
word,инфекций,2,1,70,35.0,1153,1153.0
word,инфекциями,2,2,84,42.0,1564,1564.0
word,информативным,2,2,121,60.5,3158,3158.0
word,исключить,2,2,341,170.5,30271,15135.5
word,искренне,2,1,198,99.0,2579,1289.5
word,искреннее,2,1,89,44.5,27,27.0
word,искусственным,2,2,188,94.0,2102,2102.0
word,испортиться,2,1,138,69.0,566,283.0
word,исправить,2,2,108,54.0,4433,2216.5
word,историю,2,1,53,26.5,693,346.5
word,итоги,2,2,792,396.0,8824,8824.0
word,кабинет,2,2,325,162.5,4863,4863.0
word,какими,2,2,191,95.5,31708,15854.0
word,какого,2,2,252,126.0,18326,18326.0
word,каналы,2,1,198,99.0,2808,1404.0
word,кандидат,2,1,533,266.5,0,0
word,карбокситерапия,2,1,684,342.0,46796,46796.0
word,касается,2,2,96,48.0,1234,1234.0
word,катаракта,2,1,3108,1554.0,426943,213471.5
word,катаракты,2,2,3263,1631.5,427719,213859.5
word,кашель,2,2,152,76.0,6138,3069.0
word,квалификацию,2,1,103,51.5,0,0
word,клиникой,2,1,598,299.0,86258,86258.0
word,клинических,2,1,145,72.5,0,0
word,клкт,2,2,334,167.0,0,0
word,ключевой,2,1,108,54.0,1750,875.0
word,кнопку,2,1,346,173.0,22239,22239.0
word,когнитивных,2,2,555,277.5,599,599.0
word,коллаген,2,1,333,166.5,96327,48163.5
word,колоноскопии,2,2,323,161.5,8742,4371.0
word,колоноскопия,2,2,323,161.5,8742,4371.0
word,команду,2,2,269,134.5,507,507.0
word,комар,2,2,175,87.5,2091,2091.0
word,комментариев,2,1,1211,605.5,0,0
word,комментарии,2,2,231,115.5,6883,3441.5
word,комплексный,2,2,603,301.5,0,0
word,компонентов,2,2,214,107.0,5921,2960.5
word,компьютерная,2,1,186,93.0,5184,5184.0
word,комфортная,2,1,266,133.0,78001,78001.0
word,комфортные,2,2,85,42.5,1951,975.5
word,комфортным,2,2,267,133.5,0,0
word,кондилом,2,1,69,34.5,0,0
word,конечно,2,2,201,100.5,25808,12904.0
word,конечностей,2,2,288,144.0,1567,1567.0
word,константиновна,2,1,102,51.0,4076,2038.0
word,консультацией,2,2,109,54.5,0,0
word,контагиозный,2,2,120,60.0,35278,17639.0
word,коротким,2,1,547,273.5,10714,10714.0
word,косметику,2,1,224,112.0,65122,32561.0
word,косметолог,2,2,287,143.5,80549,40274.5
word,косметолога,2,2,761,380.5,3454,3454.0
word,косметологии,2,1,138,69.0,35756,35756.0
word,которую,2,2,257,128.5,7870,7870.0
word,которым,2,2,223,111.5,3801,3801.0
word,кофейней,2,2,890,445.0,39026,39026.0
word,кофейни,2,1,1436,718.0,0,0
word,кравире,2,1,205,102.5,2446,2446.0
word,красивой,2,1,103,51.5,35959,17979.5
